,Song Name,Artist Name,Artist Popularity,Artist Genres,Artist Followers,Danceability,Energy,Track ID,Loudness,Speechiness,Acousticness,Tempo,Key,Instrumentalness,Lyrics,Popularity,Liveness,Valence,Time Signature List,Duration,Hit,Artist Hit
62,Hold On,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",12172436,0.56,0.275,66P8MvPsqu5sN0UgzLYZrf,-8.599,0.0354,0.745,132.51,1,0,stop take breath minute think much im alone never win keep thought inside ill pick phone dad said shawn stay everything alright know havent seen lately youre always mind dont know youre going there much life ahead wont slow matter gotta hold hold yeah,66,0.164,0.388,5,199547,1,1
63,Roses,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",12172436,0.611,0.489,4uzUuDjoufcBXYZ27CsLIF,-6.771,0.0343,0.4,78.145,0,0,im afraid im enough cant find word say shes seems happier dont want take away many time see face many time walk away let know im tryna start fire flame im worried heart might feel honest baby tell im wrong crazy got rose need know let die let grow die let go,72,0.117,0.267,4,232200,1,1
64,Mercy - Acoustic,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",12172436,0.458,0.347,0uZnF1sn2IcNCvnyAIKNMQ,-6.651,0.0381,0.712,78.928,11,0,youve got hold dont even know power stand hundred foot fall im around show open door go slam cant take anymore im saying baby please mercy take easy heart even though dont mean hurt keep tearing apart would please mercy mercy heart would please mercy mercy heart id drive night near baby heart open testify tell im crazy,69,0.11,0.431,4,219160,1,1
65,Don't Say A Word,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.418,0.555,4L2c5iIVqb10OlI2mdkrkf,-7.662,0.0452,0.791,124.947,2,7.11E-06,oh youd never said anything youd never said anything never never never youd never said anything never never ooh never never never never ooh never never hand,35,0.0707,0.103,4,247410,0,1
66,My Blood,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.475,0.554,3lX2KdWf9vi0hNN4qHAlP3,-6.464,0.0288,0.552,87.148,9,0,nan,43,0.212,0.331,4,234185,0,1
67,Anything Could Happen,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.52,0.775,1Fes5MQcOLhyA16q7lmpeK,-4.174,0.0554,0.411,206.097,0,0,stripped waist fall river cover eye dont know secret ive trying hide held breath see name written wreck 86 year knew panic yes since found since found anything could happen anything could happen anything could happen anything could happen anything could happen anything could happen anything could war said wed fight together guess thought thats human letting darkness grow need palette need color,49,0.157,0.401,4,286322,1,1
68,Only You,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.565,0.746,1cluc53iiE3ZmkL5SX9oFi,-4.694,0.0333,0.0193,98.971,5,0,mm mmmmmm mm mmmmmm mm mmmmmm aching heart enemy animal couldnt find hold dark storm arrive see emptiness feel youre everything say im knee baby im knee baby im knee baby im knee mm mmmmmm mm mmmmmm mm mmmmmm everything say im knee baby im knee baby im knee baby im knee aching heart enemy animal couldnt find,42,0.588,0.661,4,230888,0,1
69,Halcyon,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.55,0.664,5f1BYfuMovgQPuYPIGfESE,-6.645,0.0635,0.738,119.917,8,0,know baby worked sure gonna colder youve forced open door know better ever know know youre fighter never fought shelter youre heading home could closer could closer could u show feel like lonely show feel like lost take hand let go let go let go let go,38,0.183,0.357,4,204700,0,1
70,Figure 8,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.376,0.786,4Hv6RzUYEkNvQv80TsoQHB,-4.438,0.0562,0.03,147.998,7,0,breathe smoke lung back car stare sun still old die young lover hold everything others hold anything chase love around figure 8 need take promise forever day take away take away place kiss cheekbone,46,0.103,0.236,4,247440,0,1
71,JOY,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.539,0.234,2zipoqEmedRDV1fGAdt5lw,-9.063,0.026,0.858,93.078,0,0,stood rain watched go feel lump throat far joy never seemed learn high make thing harder high get ive figured joy arm,39,0.0525,0.245,4,192069,0,1
72,Hanging On,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.434,0.55,66A8nviYfn5dIcQPswOojF,-4.827,0.0276,0.249,139.765,11,0.000789,know get away im calling name every day feel pain turn walk away cant keep hanging,50,0.103,0.295,4,201789,1,1
73,Explosions,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.378,0.53,1a0BdV0rApAOX1nGOCxeSa,-6.676,0.0304,0.721,95.977,5,0,trembled like youd seen ghost gave lack thing need said wasted sweetness run hide wonder remind day poured heart never tried ive fallen grace took blow face ive loved ive lost ive loved ive lost explosion day wake needing somebody youve learned,46,0.328,0.146,4,243886,0,1
74,I Know You Care,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.434,0.269,5ECiRe4QNdVJy1GTDA1aaq,-12.382,0.0357,0.969,128.776,9,0,clinging like last breathe would breathe like home dont recognize street please dont close eye dont know look without outside car speed never heard know care know always there trouble ahead feel saving hide yeah know care see way stare trouble ahead knew ill saving,42,0.123,0.28,3,206171,0,1
75,Atlantis,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.353,0.563,5k7MvJLTc2s964Fq4n049g,-4.534,0.0312,0.553,139.764,9,0,new feel unused ive never met anyone like frightening feeling naked sense searching something sacred ill forget ill forget ill forget ill wait maybe go go go,35,0.333,0.11,4,232526,0,1
76,Dead In The Water,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.209,0.323,5LPlIkilhrn4izTfNAutbC,-10.126,0.0357,0.554,153.858,4,0.00328,someone else id say much would tell truth cause hardly breathe hand let go ice thinning foot brace,46,0.0725,0.0355,4,283501,0,1
77,Lights - Single Version,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.68,0.799,44906V2WC6k59u06A8CO9D,-5.805,0.0347,0.0323,120.031,8,0.0459,way losing heart queen overthrown im sleeping dark hard beat im keeping strength need push show light stop turn stone shine im alone tell ill strong dreaming theyre gone cause theyre calling calling calling home calling calling calling home show light stop turn stone shine im alone noise play within head touch skin hope theyll still think back brother sister slept,52,0.123,0.744,4,210634,1,1
78,Burn,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.559,0.777,0xMd5bcWTbyXS7wPrBtZA6,-5.031,0.0432,0.31,87.016,1,0,dont worry nothing cause got fire burning one hell something gonna see u outer space outer space light like star human race human race light started dont know heard strike match play loud giving love world well raising hand shining sky cause got fire fire fire yeah got fire fire fire gonna let burn burn burn burn gonna let burn burn burn burn gonna let burn burn burn burn gonna let burn burn burn burn dont want leave wanna right right ririright see everybodys floor acting crazy getting loco till light music im waking start fire burn,68,0.105,0.329,4,231212,1,1
79,Goodness Gracious,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.568,0.8,2RW9qqrhPwMPHlWx57CalB,-5.153,0.0687,0.0449,115.104,4,0,lost signal put away swore upon sun id save rainy day loosen noose let go rope know never coming back go keep calling name wanna hold close never wanna feel ashamed keep calling night wanna hold close never wanna hold tight goodness gracious cant seem stop calling calling keep crawling arm goodness gracious cant seem stop calling calling keep crawling arm ive found weakness put play swore upon star id keep till night day,44,0.343,0.55,4,226910,0,1
80,You My Everything,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.509,0.899,0upxeRL8gIt5BIno6oCJ31,-3.541,0.0376,0.0453,166.039,6,0,could given something everything left kneeling one people everything worth worth worth backbone body ached weariness hometown heart filled loneliness dark rising heard close door light turn know dream could given something,41,0.219,0.466,4,209243,0,1
81,Hearts Without Chains,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.462,0.545,2TWqTeDjVpcZfgrblmf86g,-7.221,0.0328,0.399,157.737,2,0,wake know time go spinning head lie watch smoke change hand watch hold close misery weightless stone lost thing lost know panic know would see terror face know fever know wish time still wed stay right time kill heart without chain time still wed fear scar heal heart without chain,38,0.0692,0.29,4,225978,0,1
82,Stay Awake,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.418,0.839,7k6ti8VK8iXkXEx8148RoS,-3.5,0.0377,0.00247,159.959,6,0,take fate hand weve got lot hasnt even began something calling u breaking free im curious need see like flash eye already night feel like dreaming believe believe dont wait till morning sun never go way forever weve got take stay awake stay awake follow u paradise stay awake stay awake bring,41,0.353,0.431,4,206652,0,1
83,Under Control,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.476,0.858,461PS6cePusSHTL5xpzwZa,-3.895,0.0355,0.27,141.958,8,2.93E-05,ill never forget feeling watched disappear made stop believing could fight away fear smoke cleared end near illusion like broken dream incomplete love never missing key feel like im breathing feel like im seeing feel like im breathing got control oh oh got control oh oh got control oh oh,38,0.0914,0.379,4,246200,0,1
84,How Long Will I Love You - Bonus Track,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.512,0.304,0ZPfDxZn5O0L84wvPSN2iG,-9.19,0.0318,0.295,126.078,0,0.000622,long love long star longer long need long season need follow plan long,66,0.118,0.172,5,154435,1,1
85,Tessellate - Bonus Track,Ellie Goulding,79,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",5365023,0.628,0.28,5w22aDDwvWR0puSp6ZL6LJ,-10.843,0.0495,0.907,129.736,2,0.0159,bite chunk youre shark im swimming heart still thump bleed friend come sniffing triangle favorite shape three point two line meet toe toe back back let go love late til morning come let tessellate go alone flower keep whole lovely wild green stone alone lover keep u heart three gun one go one empty one quick enough one burn one red one grin search graf camera spin,48,0.151,0.399,4,236961,1,1
86,Nobody Can Save Me,Linkin Park,86,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",10257533,0.645,0.688,3dJj6o9o1fRgrojWjailuz,-4.749,0.0341,0.0107,139.957,11,0,im dancing demon im hanging edge storm cloud gather beneath wave break head headfirst hallucination wanna fall wide awake tell alright tell im forgiven tonight nobody save im holding light im chasing darkness inside cause nobody save stared illusion,67,0.186,0.433,4,225547,1,1
87,Good Goodbye ,Linkin Park,86,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",10257533,0.697,0.84,650OeHTLxZAQmb4aEbGmaA,-4.602,0.054,0.106,128.034,9,0,say goodbye hit road pack disappear better place go cause cant come back around good goodbye live rhythm something wild venomous enemy trying read youre looking highly illiterate blindly forgetting im mix wont find equivalent ive killing longer youve alive idiot make mad somebody else could stepping front make mad youre one there one cant understand fact done hope fun youve got lot discus bus headed back youre say goodbye hit road pack disappear better place go cause cant come back around good goodbye good goodbye good goodbye,69,0.748,0.452,4,211413,1,1
88,Talking to Myself,Linkin Park,86,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",10257533,0.593,0.712,7nAfXgeHfDO50upcOjJOaq,-6.325,0.0286,0.00184,124.013,2,0,tell ive gotta there getting light nobody home say cant understand youre giving chance leave go wall keep building time spent chasing way keep losing truth turned someone else keep running like sky falling whisper yell know yeah know yeah know im talking,69,0.128,0.473,4,231307,1,1
89,Battle Symphony,Linkin Park,86,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",10257533,0.653,0.839,3FQCJI2t5LTbsRPfYVBSVB,-5.077,0.0685,0.0369,149.034,10,0,got long way go long memory searching answer always reach blood floor siren repeat searching courage face enemy turn light hear battle symphony world front armor break ill fuse back together battle symphony please dont give eye wide awake,69,0.068,0.669,4,216281,1,1
90,Invisible,Linkin Park,86,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",10257533,0.47,0.74,6OocN63GLU7NF0wHdewhID,-6.093,0.07,0.0455,84.841,11,0,ive got aching head echo buzzing noise know word said wish couldve turned voice black white organized confusion im trying get right spite shouldve done mad trying tear word couldve used scared say loud cannot break fall ill pick right ground felt invisible wont let feel invisible invisible invisible invisible,66,0.091,0.562,4,214347,1,1
